model,kind,base_channels,parameters,corruption,mean_effective_sigma,rmse_to_clean_teacher,binary_accuracy_to_clean_teacher,binary_balanced_accuracy_to_clean_teacher,binary_agreement_with_own_clean_output,mae_from_own_clean_output
diverse_conditional_oracle,unet_conditional,16,761825,awgn_100,76.81286112467448,0.2934613710576487,0.7725040690104167,0.7765822880589748,0.8123782348632812,0.1548142929871877
diverse_conditional_oracle,unet_conditional,16,761825,awgn_125,87.89681752522786,0.3095501925799689,0.7534241739908855,0.7463479230739363,0.7852976481119791,0.1700607637564341
diverse_conditional_oracle,unet_conditional,16,761825,awgn_150,96.28637186686198,0.32780609002977773,0.7376999918619792,0.7193448464524781,0.7652104695638021,0.18569148083527884
diverse_conditional_oracle,unet_conditional,16,761825,corr_awgn_25,23.65495491027832,0.32485024652980277,0.724525146484375,0.6724295999470116,0.7513860066731771,0.17263286312421164
diverse_conditional_oracle,unet_conditional,16,761825,corr_awgn_50,44.56797409057617,0.3235347303884985,0.7294987996419271,0.6957471674872282,0.7596291097005207,0.18897391855716705
diverse_conditional_oracle,unet_conditional,16,761825,poisson_peak_30,28.075403849283855,0.2224080814067037,0.852364501953125,0.8454317393721498,0.9165876261393229,0.08030424267053604
diverse_conditional_oracle,unet_conditional,16,761825,poisson_peak_10,46.30804951985677,0.2672895039114257,0.8161048380533854,0.8171790344585176,0.8696502685546874,0.12848681211471558
diverse_conditional_oracle,unet_conditional,16,761825,speckle_std_0.1,11.499993960062662,0.18268753752382494,0.8859984334309896,0.8860115795486296,0.9611482747395833,0.04058137908577919
diverse_conditional_oracle,unet_conditional,16,761825,speckle_std_0.25,27.55811373392741,0.22376829540081056,0.8527249145507813,0.8489188428378253,0.9193373616536458,0.07885898898045222
diverse_conditional_oracle,unet_conditional,16,761825,saltpepper_prob_0.01,14.510390281677246,0.19421863330495345,0.8782777913411458,0.8763729542699614,0.9453388468424478,0.05459140489498774
diverse_conditional_oracle,unet_conditional,16,761825,saltpepper_prob_0.05,32.52815373738607,0.23531407988332972,0.8424948120117187,0.8411968256780689,0.9041524251302083,0.09764246394236882
diverse_conditional_oracle,unet_conditional,16,761825,sinusoid_amp_15,10.434033393859863,0.19308889391528425,0.87356201171875,0.8676569102559499,0.9404405721028647,0.053616630534331
diverse_conditional_oracle,unet_conditional,16,761825,sinusoid_amp_30,20.551355997721355,0.22390875502267119,0.8496629842122396,0.8434709596656962,0.9069995117187499,0.08527014404535294
diverse_conditional_robust,unet_conditional,16,761825,clean,0.0,0.16698321411291936,0.9043942260742187,0.8994929071137242,1.0,0.0
diverse_conditional_robust,unet_conditional,16,761825,awgn_15,14.555205980936686,0.20896718090403152,0.8685080973307292,0.8728660326951281,0.9356279500325521,0.05731814727187157
diverse_conditional_robust,unet_conditional,16,761825,awgn_50,44.777400970458984,0.27747916353908286,0.7962308756510417,0.7955181621401418,0.8556824747721353,0.1279726872841517
diverse_conditional_robust,unet_conditional,16,761825,awgn_75,62.56975428263346,0.3010686779034366,0.7700175984700521,0.7672432837330485,0.8229166666666666,0.15859012305736542
diverse_conditional_robust,unet_conditional,16,761825,awgn_100,76.81286112467448,0.31994546909618576,0.7397913614908854,0.7348373588740678,0.7881949869791667,0.18230035404364267
diverse_conditional_robust,unet_conditional,16,761825,awgn_125,87.89681752522786,0.33508584238267225,0.7167459106445313,0.7097925423623892,0.7586201985677082,0.20378776888052622
diverse_conditional_robust,unet_conditional,16,761825,awgn_150,96.28637186686198,0.3435242858917425,0.7066715494791667,0.7011303105687519,0.739669901529948,0.2183969666560491
diverse_conditional_robust,unet_conditional,16,761825,corr_awgn_25,23.65495491027832,0.3117770004080223,0.73866455078125,0.6981071663860907,0.7775153605143229,0.15819591283798218
diverse_conditional_robust,unet_conditional,16,761825,corr_awgn_50,44.56797409057617,0.35020606787611336,0.688045145670573,0.6353108618075758,0.7160506184895833,0.20307605465253195
diverse_conditional_robust,unet_conditional,16,761825,poisson_peak_30,28.075403849283855,0.24149444038372894,0.8367025756835937,0.8374329041796753,0.9039208984374999,0.08945932239294052
diverse_conditional_robust,unet_conditional,16,761825,poisson_peak_10,46.30804951985677,0.27714826029690276,0.8007248942057291,0.797424748803095,0.8617149861653646,0.1280699521303177
diverse_conditional_robust,unet_conditional,16,761825,speckle_std_0.1,11.499993960062662,0.1980405017746273,0.8793008422851563,0.8829223338328399,0.9443853759765625,0.04891324043273926
diverse_conditional_robust,unet_conditional,16,761825,speckle_std_0.25,27.55811373392741,0.24111074413724215,0.8397354125976563,0.8397330577922164,0.9055169677734375,0.0907594362894694
diverse_conditional_robust,unet_conditional,16,761825,saltpepper_prob_0.01,14.510390281677246,0.21051012100576996,0.8686492919921875,0.8717959328091218,0.933997090657552,0.06139624739686648
diverse_conditional_robust,unet_conditional,16,761825,saltpepper_prob_0.05,32.52815373738607,0.2570874367356579,0.8200418090820313,0.8206195494959209,0.8861517333984374,0.10803960015376408
diverse_conditional_robust,unet_conditional,16,761825,sinusoid_amp_15,10.434033393859863,0.21264797367548033,0.8611782836914063,0.8601897071862549,0.9238757324218749,0.06071602553129196
diverse_conditional_robust,unet_conditional,16,761825,sinusoid_amp_30,20.551355997721355,0.24488098597193866,0.8297916666666667,0.8367504566305797,0.8800540161132813,0.09796350200970967
diverse_large,unet,32,3043969,clean,0.0,0.15943792685490574,0.9119912719726563,0.9131387801482589,1.0,0.0
diverse_large,unet,32,3043969,awgn_15,14.555205980936686,0.1987934268505658,0.8776266479492187,0.8673276255410253,0.9276314290364583,0.05864042912920316
diverse_large,unet,32,3043969,awgn_50,44.777400970458984,0.2412253695510682,0.8289472452799479,0.82802115493732,0.8735968017578125,0.09689490000406902
diverse_large,unet,32,3043969,awgn_75,62.56975428263346,0.26408355194025707,0.8078922526041666,0.8107099828693514,0.8462118530273438,0.12324515730142593
diverse_large,unet,32,3043969,awgn_100,76.81286112467448,0.2820481624523643,0.7856971232096354,0.7889170825059119,0.8182794189453125,0.14518387615680695
diverse_large,unet,32,3043969,awgn_125,87.89681752522786,0.2999198576932566,0.7641022745768229,0.7623381036603352,0.7893697102864584,0.16963990529378256
diverse_large,unet,32,3043969,awgn_150,96.28637186686198,0.3139515375030174,0.747910868326823,0.7448688200244007,0.7672281901041668,0.18850424389044443
diverse_large,unet,32,3043969,corr_awgn_25,23.65495491027832,0.2979359561813534,0.7749614461263021,0.7630492196785066,0.8011061604817709,0.16455504298210144
diverse_large,unet,32,3043969,corr_awgn_50,44.56797409057617,0.32603208209678924,0.7323966471354166,0.7231221416349103,0.7465274047851563,0.20520992080370584
diverse_large,unet,32,3043969,poisson_peak_30,28.075403849283855,0.2108802956418866,0.8635050455729166,0.8558135124429784,0.9114920043945313,0.06901299705108006
diverse_large,unet,32,3043969,poisson_peak_10,46.30804951985677,0.23883015558454057,0.8338007609049479,0.8303537448187723,0.8773817952473958,0.09459978093703587
diverse_large,unet,32,3043969,speckle_std_0.1,11.499993960062662,0.1898044575512164,0.8867378743489583,0.8808581661051433,0.950559590657552,0.03941901152332624
diverse_large,unet,32,3043969,speckle_std_0.25,27.55811373392741,0.20179071916893362,0.8754066975911459,0.8714644365234779,0.9293274943033855,0.058261421819527946
diverse_large,unet,32,3043969,saltpepper_prob_0.01,14.510390281677246,0.16809299644086273,0.906599629720052,0.9064434767974402,0.9818949381510417,0.019279439623157184
diverse_large,unet,32,3043969,saltpepper_prob_0.05,32.52815373738607,0.19315701670385768,0.883103739420573,0.8846561949687194,0.947982177734375,0.04718086992700895
diverse_large,unet,32,3043969,sinusoid_amp_15,10.434033393859863,0.21062922611002843,0.8673580932617188,0.8657906595391658,0.9275433349609375,0.053553404907385506
diverse_large,unet,32,3043969,sinusoid_amp_30,20.551355997721355,0.24358824803872714,0.834669189453125,0.8430411678783307,0.8791065470377605,0.09649607787529628
diverse_xlarge,unet,64,12170497,clean,0.0,0.1607416674047928,0.9140335083007812,0.9186889798228145,1.0,0.0
diverse_xlarge,unet,64,12170497,awgn_15,14.555205980936686,0.18767300773545884,0.8859086100260417,0.8810441492051322,0.9344869995117188,0.05483269443114599
diverse_xlarge,unet,64,12170497,awgn_50,44.777400970458984,0.2450518122346525,0.8299952189127604,0.837980782235455,0.8773640950520832,0.09918260325988133
diverse_xlarge,unet,64,12170497,awgn_75,62.56975428263346,0.27987741170399083,0.7905722045898438,0.8036517954848679,0.8340224202473959,0.13486645619074503
diverse_xlarge,unet,64,12170497,awgn_100,76.81286112467448,0.30706801680349355,0.7557516479492188,0.7734843389194571,0.7938515218098958,0.16701984902222952
diverse_xlarge,unet,64,12170497,awgn_125,87.89681752522786,0.32539424755847696,0.7320158894856771,0.7500346709669496,0.7654905192057292,0.1954787621895472
diverse_xlarge,unet,64,12170497,awgn_150,96.28637186686198,0.33977220565249644,0.7080518595377604,0.7269364108355476,0.7392673746744792,0.2172529101371765
diverse_xlarge,unet,64,12170497,corr_awgn_25,23.65495491027832,0.29785709464463067,0.7759072875976563,0.777587020458903,0.8085913085937501,0.1580597162246704
diverse_xlarge,unet,64,12170497,corr_awgn_50,44.56797409057617,0.32504234971459695,0.7308705647786459,0.7351033053449227,0.7543325805664063,0.20624227821826935
diverse_xlarge,unet,64,12170497,poisson_peak_30,28.075403849283855,0.2103844533409765,0.8660487874348959,0.8665119722117967,0.9181973266601563,0.06951904048522313
diverse_xlarge,unet,64,12170497,poisson_peak_10,46.30804951985677,0.24177420603776542,0.8354107666015625,0.8419706749078395,0.8844235229492187,0.09594190120697021
diverse_xlarge,unet,64,12170497,speckle_std_0.1,11.499993960062662,0.17732360771271932,0.8966161092122396,0.8954239081469606,0.9565250651041667,0.03588991239666939
diverse_xlarge,unet,64,12170497,speckle_std_0.25,27.55811373392741,0.2092945507594035,0.8693199666341146,0.8708752204174673,0.9227787272135416,0.06489003201325734
diverse_xlarge,unet,64,12170497,saltpepper_prob_0.01,14.510390281677246,0.16266132106470463,0.9110164388020834,0.914152483109081,0.9811192830403646,0.01766633242368698
diverse_xlarge,unet,64,12170497,saltpepper_prob_0.05,32.52815373738607,0.1921721648009963,0.8838481648763021,0.8903462690491595,0.9439064534505208,0.04866325234373411
diverse_xlarge,unet,64,12170497,sinusoid_amp_15,10.434033393859863,0.2230383738618987,0.8600995890299479,0.8643788093380264,0.9212725830078125,0.06143621231118838
diverse_xlarge,unet,64,12170497,sinusoid_amp_30,20.551355997721355,0.2658771512358016,0.8155752563476563,0.8309069803123368,0.8656296793619792,0.10607953617970149
