model,kind,base_channels,parameters,corruption,mean_effective_sigma,rmse_to_clean_teacher,binary_accuracy_to_clean_teacher,binary_balanced_accuracy_to_clean_teacher,binary_agreement_with_own_clean_output,mae_from_own_clean_output
large_s3,unet,32,3043969,awgn_15,14.555205980936686,0.18034042849652301,0.8856802368164063,0.8728195219427948,0.9024211629231771,0.08179999639590581
large_s3,unet,32,3043969,awgn_50,44.777400970458984,0.22410772767357587,0.8456238810221354,0.8428964010548918,0.8787370808919271,0.10185104608535767
large_s3,unet,32,3043969,awgn_75,62.56975428263346,0.25011499754078664,0.8197591145833333,0.8174946980853534,0.8504675292968749,0.13340617219607034
large_s3,unet,32,3043969,awgn_100,76.81286112467448,0.27183732504300323,0.7956027221679688,0.791156033946814,0.8187299601236978,0.1612225075562795
large_s3,unet,32,3043969,awgn_125,87.89681752522786,0.2928988646888275,0.7713017781575521,0.7618661643214704,0.7884803263346355,0.18873999019463858
large_s3,unet,32,3043969,awgn_150,96.28637186686198,0.3110705463686897,0.750000712076823,0.7377986128090374,0.7618557739257813,0.2111474573612213
large_s3,unet,32,3043969,corr_awgn_25,23.65495491027832,0.5435697754860239,0.5882846069335937,0.5007862354058218,0.5502477010091146,0.41654641429583233
large_s3,unet,32,3043969,corr_awgn_50,44.56797409057617,0.5759033218679032,0.587637939453125,0.5,0.5495892333984375,0.4460129340489705
large_s3,unet,32,3043969,poisson_peak_30,28.075403849283855,0.20018112483623757,0.8688718668619791,0.8591766866794112,0.8951680501302084,0.08559769640366237
large_s3,unet,32,3043969,poisson_peak_10,46.30804951985677,0.22118915777020617,0.8488945515950521,0.8402386482875877,0.8760191853841146,0.1017324427763621
large_s3,unet,32,3043969,speckle_std_0.1,11.499993960062662,0.162435008700371,0.9039437866210938,0.8944384999197645,0.9213567097981771,0.06686015923817952
large_s3,unet,32,3043969,speckle_std_0.25,27.55811373392741,0.19834182143644905,0.8704927571614584,0.8602329729606263,0.8928409830729166,0.08613177140553792
large_s3,unet,32,3043969,saltpepper_prob_0.01,14.510390281677246,0.2129566367093557,0.8668213907877604,0.8462137878282077,0.8703520711263021,0.11179745942354202
large_s3,unet,32,3043969,saltpepper_prob_0.05,32.52815373738607,0.3189190515312198,0.7712093098958334,0.727730150000045,0.7528769938151042,0.20175041755040488
large_s3,unet,32,3043969,sinusoid_amp_15,10.434033393859863,0.23751174968865793,0.8510545857747396,0.8304038884093949,0.8658303833007812,0.1060933197538058
large_s3,unet,32,3043969,sinusoid_amp_30,20.551355997721355,0.3309912130999534,0.7945024617513021,0.7729729356987516,0.8207437133789063,0.16244376202424368
diverse_s1,unet,16,761665,clean,0.0,0.21104290374269932,0.8598663330078125,0.8722971099082906,1.0,0.0
diverse_s1,unet,16,761665,awgn_15,14.555205980936686,0.21296205500392054,0.8622810872395833,0.8722530759101318,0.9722939046223958,0.02728900747994582
diverse_s1,unet,16,761665,awgn_50,44.777400970458984,0.24976985337372215,0.8264274088541667,0.8246503834472396,0.8788653564453125,0.09265409658352534
diverse_s1,unet,16,761665,awgn_75,62.56975428263346,0.2797158516919348,0.7919349161783854,0.7889296000312591,0.8382359822591147,0.126411572098732
diverse_s1,unet,16,761665,awgn_100,76.81286112467448,0.3062224711922086,0.760066630045573,0.7606337536709804,0.8089476521809896,0.150976300239563
diverse_s1,unet,16,761665,awgn_125,87.89681752522786,0.32943684543441254,0.7273567708333334,0.7296889582046402,0.7725754801432293,0.17839506268501282
diverse_s1,unet,16,761665,awgn_150,96.28637186686198,0.348674106662026,0.7016620890299479,0.7110200732479377,0.7452037556966147,0.19725891451040903
diverse_s1,unet,16,761665,corr_awgn_25,23.65495491027832,0.3526530022887505,0.6917259724934895,0.6365139071451977,0.635046895345052,0.2437813679377238
diverse_s1,unet,16,761665,corr_awgn_50,44.56797409057617,0.3815458797177851,0.6509427897135417,0.5940447069347731,0.6011655680338542,0.27041175961494446
diverse_s1,unet,16,761665,poisson_peak_30,28.075403849283855,0.22264056378725455,0.8556809488932292,0.860239545735936,0.9353000895182292,0.054351831475893654
diverse_s1,unet,16,761665,poisson_peak_10,46.30804951985677,0.24766636033488834,0.8296269734700521,0.8261966680684348,0.8784585571289063,0.09189372758070628
diverse_s1,unet,16,761665,speckle_std_0.1,11.499993960062662,0.21379961370931477,0.8596530151367188,0.8709762121417894,0.9824622599283854,0.01829170435667038
diverse_s1,unet,16,761665,speckle_std_0.25,27.55811373392741,0.2241830555627438,0.8530615234375,0.8590801154410186,0.9439229329427082,0.049373517433802284
diverse_s1,unet,16,761665,saltpepper_prob_0.01,14.510390281677246,0.21233350345319607,0.8607675170898438,0.8719733960014372,0.981963399251302,0.019117871920267742
diverse_s1,unet,16,761665,saltpepper_prob_0.05,32.52815373738607,0.22544424977502017,0.8540702311197916,0.8607613122950112,0.9427087402343751,0.05424169326821963
diverse_s1,unet,16,761665,sinusoid_amp_15,10.434033393859863,0.22426028203198137,0.8473874918619791,0.8561598590754158,0.9553196207682292,0.02938181348145008
diverse_s1,unet,16,761665,sinusoid_amp_30,20.551355997721355,0.2554064290662206,0.8151741536458333,0.8288562386522029,0.9138075764973959,0.0636447047193845
diverse_s2,unet,16,761665,clean,0.0,0.2028532411864078,0.8680709838867188,0.8791874277304774,1.0,0.0
diverse_s2,unet,16,761665,awgn_15,14.555205980936686,0.2079983016501847,0.869970703125,0.8783940708295994,0.9706625366210937,0.028170098240176838
diverse_s2,unet,16,761665,awgn_50,44.777400970458984,0.2502093434303242,0.8232772827148438,0.8160535239974371,0.8567952473958332,0.09960282097260158
diverse_s2,unet,16,761665,awgn_75,62.56975428263346,0.27950940970164495,0.7909453328450521,0.7829728013700177,0.8199350992838541,0.13365166882673898
diverse_s2,unet,16,761665,awgn_100,76.81286112467448,0.3059948630737417,0.7518425496419271,0.7481973699884593,0.78406005859375,0.15871351957321167
diverse_s2,unet,16,761665,awgn_125,87.89681752522786,0.3301036887156527,0.7169563802083333,0.7200297028686036,0.750679219563802,0.18443082769711813
diverse_s2,unet,16,761665,awgn_150,96.28637186686198,0.34964537162052817,0.6826778157552084,0.6958191317332616,0.7216637166341145,0.20241500437259674
diverse_s2,unet,16,761665,corr_awgn_25,23.65495491027832,0.32692125508832215,0.7406211344401041,0.6964156176864138,0.6996039835611979,0.212637389699618
